order_id,customer_id,product_id,order_date,category,original_price,discount_percent,final_price,campaign_id
20088,7998,1310,2024-03-24,Home & Kitchen,2828.61,0,2828.61,9.0
20089,13340,1148,2024-02-21,Accessories,268.36,0,268.36,
20090,624,1488,2024-12-07,Home & Kitchen,732.85,10,659.57,
20091,7721,153,2025-03-02,Electronics,3902.89,15,3317.46,
20092,1354,920,2024-09-10,Electronics,1937.5,16,1627.5,2.0
20093,3174,1645,2024-04-28,Footwear,1209.37,38,749.81,
20094,7292,353,2024-12-22,Electronics,6067.34,4,5824.65,
20095,6262,992,2025-02-14,Footwear,559.47,5,531.5,4.0
20096,7666,1237,2024-05-31,Fashion,722.06,4,693.18,
20097,3342,1416,2024-05-12,Fashion,1341.6,0,1341.6,
20098,2682,1533,2024-09-10,Electronics,3818.79,0,3818.79,2.0
20099,7119,947,2024-03-30,Accessories,621.5,14,534.49,
20100,6670,654,2024-09-30,Grocery,85.03,18,69.72,10.0
20101,12768,1857,2024-06-05,Home & Kitchen,3469.9,4,3331.1,
20102,4694,158,2024-10-23,Home & Kitchen,1851.71,28,1333.23,
20103,5489,1179,2024-06-21,Grocery,476.17,10,428.55,
20104,7535,182,2024-10-25,Accessories,1097.18,2,1075.24,
20105,58,512,2024-03-01,Beauty,463.43,2,454.16,5.0
20106,9134,1408,2025-07-07,Electronics,5593.12,11,4977.88,
20107,4852,1838,2025-02-06,Home & Kitchen,3526.48,6,3314.89,
20108,3381,1487,2024-01-05,Grocery,117.59,17,97.6,
20109,9634,498,2024-03-23,Accessories,746.29,36,477.63,9.0
20110,14494,1316,2025-03-10,Footwear,1513.38,13,1316.64,
20111,13514,1240,2024-12-30,Grocery,283.79,7,263.92,
20112,4134,299,2024-07-09,Fashion,592.37,20,473.9,
20113,8264,558,2024-08-03,Fashion,373.9,39,228.08,11.0
20114,12387,1423,2024-07-09,Beauty,348.87,0,348.87,
20115,12582,211,2024-03-17,Electronics,8033.9,0,8033.9,9.0
20116,7864,1040,2024-09-09,Electronics,2391.47,2,2343.64,
20117,13188,274,2025-07-21,Beauty,839.31,20,671.45,6.0
20118,11115,893,2024-01-18,Electronics,5926.1,13,5155.71,
20119,7415,1652,2024-05-26,Grocery,96.27,10,86.64,
20120,6563,1018,2024-02-18,Grocery,246.9,0,246.9,
20121,6488,108,2024-02-21,Footwear,2650.56,9,2412.01,
20122,12829,101,2024-02-29,Beauty,1543.06,1,1527.63,5.0
20123,14632,1665,2024-12-15,Electronics,3006.23,10,2705.61,
20124,8014,153,2024-01-11,Beauty,388.91,0,388.91,
20125,4900,477,2025-04-23,Home & Kitchen,1464.99,0,1464.99,
20126,7449,630,2024-01-18,Home & Kitchen,377.13,9,343.19,
20127,14993,408,2024-04-07,Accessories,697.87,13,607.15,
20128,703,1464,2024-05-23,Beauty,1251.62,2,1226.59,
20129,8859,1317,2024-07-03,Fashion,1689.87,16,1419.49,
20130,9569,930,2025-04-24,Home & Kitchen,634.35,12,558.23,
20131,14839,1890,2024-08-12,Grocery,313.94,46,169.53,11.0
20132,9353,1218,2024-06-01,Beauty,1672.98,16,1405.3,
20133,14787,562,2025-04-25,Home & Kitchen,1488.86,15,1265.53,
20134,5118,1057,2024-02-17,Footwear,1576.76,11,1403.32,
20135,11845,363,2024-11-27,Footwear,2045.83,4,1964.0,
20136,10772,1255,2024-08-05,Home & Kitchen,970.68,0,970.68,11.0
20137,8955,1650,2024-12-10,Grocery,225.62,35,146.65,
20138,13862,1720,2024-08-23,Home & Kitchen,1851.43,17,1536.69,
20139,2210,779,2025-06-24,Home & Kitchen,974.32,23,750.23,
20140,3384,1030,2024-10-05,Home & Kitchen,911.9,2,893.66,
20141,13706,337,2024-04-07,Electronics,10658.36,4,10232.03,
20142,13642,1909,2024-04-05,Fashion,637.71,5,605.82,
20143,8774,1109,2024-06-12,Grocery,189.69,0,189.69,
20144,6182,12,2024-12-07,Home & Kitchen,730.07,26,540.25,
20145,11244,417,2024-08-26,Accessories,461.47,3,447.63,
20146,7757,1086,2024-03-22,Accessories,492.25,28,354.42,9.0
20147,7657,1542,2024-04-07,Beauty,584.22,7,543.32,
20148,10991,991,2024-10-20,Footwear,2314.09,14,1990.12,
20149,2204,1826,2024-10-25,Beauty,1278.04,24,971.31,
20150,8529,896,2024-12-12,Home & Kitchen,3572.01,8,3286.25,
20151,623,1257,2024-11-11,Electronics,2428.12,5,2306.71,
20152,7587,1555,2024-01-01,Beauty,192.58,15,163.69,
20153,14638,1427,2024-08-09,Electronics,4439.28,0,4439.28,11.0
20154,6016,1404,2024-07-17,Electronics,1504.06,13,1308.53,
20155,7886,893,2025-01-15,Fashion,424.62,0,424.62,
20156,14857,260,2024-06-15,Accessories,456.18,18,374.07,
20157,13287,1613,2025-04-09,Accessories,474.3,10,426.87,8.0
20158,4183,515,2024-10-28,Grocery,479.85,4,460.66,
20159,6123,1631,2024-11-20,Footwear,515.8,2,505.48,
20160,5819,1260,2024-12-09,Electronics,3631.0,0,3631.0,
20161,14896,104,2025-07-11,Accessories,560.48,15,476.41,
20162,8062,1597,2024-07-15,Grocery,266.66,0,266.66,
20163,3975,891,2025-03-28,Footwear,913.95,30,639.76,1.0
20164,14829,403,2024-07-08,Grocery,187.83,2,184.07,
20165,10172,1993,2025-02-04,Home & Kitchen,1286.54,19,1042.1,
20166,4006,1765,2024-09-10,Beauty,600.96,3,582.93,2.0
20167,8434,281,2024-12-10,Electronics,1836.02,4,1762.58,
20168,7549,1211,2024-07-21,Electronics,5742.19,26,4249.22,
20169,7244,294,2025-03-13,Grocery,273.51,3,265.3,7.0
20170,13213,169,2024-08-28,Footwear,1988.11,17,1650.13,
20171,5287,1931,2025-03-18,Grocery,313.04,27,228.52,7.0
20172,1018,402,2024-07-27,Grocery,291.27,0,291.27,
20173,3506,1148,2024-12-02,Grocery,337.48,9,307.11,
20174,2227,275,2024-01-15,Grocery,114.28,5,108.57,
20175,4299,1187,2025-03-13,Electronics,7594.63,5,7214.9,7.0
20176,2609,442,2025-01-25,Accessories,776.14,6,729.57,
20177,14999,538,2024-02-16,Electronics,3593.32,0,3593.32,
20178,11045,593,2024-02-20,Accessories,957.65,0,957.65,
20179,1322,821,2024-11-19,Grocery,287.29,16,241.32,
20180,5246,860,2024-10-08,Beauty,347.99,3,337.55,
20181,5346,1085,2024-04-08,Footwear,1665.55,0,1665.55,
20182,187,1365,2024-01-25,Beauty,192.9,0,192.9,
20183,8113,1986,2025-02-04,Fashion,668.67,3,648.61,
20184,9962,14,2024-11-05,Beauty,549.34,0,549.34,
20185,14785,1534,2024-12-18,Home & Kitchen,1156.74,16,971.66,
20186,7327,503,2025-01-04,Beauty,1218.23,26,901.49,
20187,1634,350,2024-07-10,Accessories,434.92,0,434.92,
20188,4971,1021,2025-06-22,Accessories,395.71,26,292.83,
20189,8926,1283,2025-06-07,Accessories,2447.94,44,1370.85,
20190,7353,883,2024-04-18,Grocery,91.14,0,91.14,
20191,121,188,2025-05-18,Fashion,619.17,26,458.19,3.0
20192,7735,982,2024-01-20,Electronics,3603.4,16,3026.86,
20193,501,866,2025-06-15,Fashion,827.19,38,512.86,
20194,4237,1435,2025-07-31,Home & Kitchen,1459.77,11,1299.2,6.0
20195,6524,507,2024-03-24,Electronics,3444.5,0,3444.5,9.0
20196,6193,1758,2025-07-30,Fashion,624.09,9,567.92,6.0
20197,3289,419,2025-02-19,Home & Kitchen,1446.58,0,1446.58,4.0
20198,11353,1896,2024-04-13,Home & Kitchen,2406.0,0,2406.0,
20199,8375,334,2024-01-20,Footwear,1514.65,13,1317.75,
20200,12523,1640,2024-12-08,Grocery,245.44,17,203.72,
20201,10919,1283,2024-06-05,Home & Kitchen,1354.35,0,1354.35,
20202,8582,1993,2025-06-05,Footwear,2323.28,6,2183.88,
20203,1824,448,2024-08-20,Accessories,473.04,17,392.62,
20204,11744,523,2025-07-10,Home & Kitchen,819.76,9,745.98,
20205,1584,985,2024-03-11,Footwear,1428.16,10,1285.34,
20206,1306,542,2024-11-04,Beauty,343.89,2,337.01,
20207,14322,369,2025-03-24,Footwear,666.52,2,653.19,7.0
20208,7670,1022,2025-05-22,Accessories,720.31,7,669.89,3.0
20209,5988,1979,2024-12-16,Beauty,948.33,11,844.01,
20210,1927,669,2025-02-27,Electronics,5221.61,23,4020.64,
20211,3484,997,2025-01-04,Home & Kitchen,1090.01,23,839.31,
20212,10132,1982,2024-09-30,Beauty,308.0,13,267.96,10.0
20213,2651,1986,2025-06-04,Fashion,670.96,11,597.15,
20214,11833,559,2024-09-02,Beauty,349.27,50,174.63,
20215,1011,1928,2024-12-31,Grocery,254.66,0,254.66,
20216,9888,51,2024-05-10,Beauty,435.22,0,435.22,
20217,13254,398,2024-01-22,Beauty,628.66,9,572.08,
20218,10869,731,2024-05-10,Fashion,696.35,14,598.86,
20219,14435,219,2025-03-24,Grocery,129.18,2,126.6,7.0
20220,8667,881,2024-01-21,Electronics,5623.36,6,5285.96,
20221,12348,1062,2025-03-21,Home & Kitchen,1798.29,8,1654.43,7.0
20222,10497,213,2024-03-15,Fashion,359.48,29,255.23,9.0
20223,4128,1467,2024-11-08,Fashion,504.85,3,489.7,
20224,4531,1956,2025-07-10,Grocery,470.91,0,470.91,
20225,4437,1720,2025-07-07,Home & Kitchen,1336.31,10,1202.68,
20226,12532,950,2024-10-12,Grocery,159.74,0,159.74,
20227,5504,1224,2024-08-13,Electronics,2691.36,2,2637.53,11.0
20228,4596,132,2025-08-14,Grocery,203.09,0,203.09,
20229,2393,358,2024-10-15,Electronics,4866.73,4,4672.06,
20230,1600,438,2024-04-16,Grocery,198.72,11,176.86,
20231,7512,1486,2024-04-17,Electronics,2525.07,16,2121.06,
20232,920,1610,2025-05-06,Electronics,5740.06,17,4764.25,
20233,8234,1550,2025-01-12,Beauty,672.45,5,638.83,
20234,14211,1246,2025-03-15,Accessories,988.39,5,938.97,7.0
20235,2094,527,2025-01-09,Electronics,4123.29,10,3710.96,
20236,3789,1387,2025-03-05,Beauty,904.09,15,768.48,
20237,12890,198,2025-01-22,Footwear,789.87,29,560.81,
20238,11291,479,2024-10-31,Beauty,917.66,44,513.89,
20239,368,1070,2025-05-07,Fashion,437.79,11,389.63,
20240,4133,502,2025-06-15,Accessories,605.4,18,496.43,
20241,11912,848,2024-04-09,Electronics,2292.86,5,2178.22,
20242,10156,73,2024-07-21,Accessories,629.37,0,629.37,
20243,3307,1553,2024-10-04,Fashion,597.98,0,597.98,10.0
20244,11954,525,2024-08-06,Footwear,2388.02,13,2077.58,11.0
20245,1388,1513,2024-11-29,Grocery,240.09,50,120.05,
20246,8122,764,2025-01-28,Beauty,431.24,3,418.3,
20247,9182,1546,2024-03-26,Beauty,491.33,22,383.24,9.0
20248,12191,1035,2025-01-10,Fashion,538.04,10,484.24,
20249,6478,1192,2024-06-05,Footwear,793.31,0,793.31,
20250,3913,1341,2024-06-11,Beauty,477.83,0,477.83,
20251,11362,888,2025-04-14,Accessories,2695.39,0,2695.39,8.0
20252,3795,809,2024-02-20,Electronics,5636.71,0,5636.71,
20253,5321,1759,2025-01-31,Home & Kitchen,1011.07,3,980.74,
20254,6807,1490,2024-08-08,Footwear,1180.29,2,1156.68,11.0
20255,471,1795,2024-11-13,Electronics,6049.21,8,5565.27,
20256,375,536,2024-05-01,Fashion,379.31,8,348.97,
20257,5296,1590,2024-02-08,Electronics,819.5,8,753.94,
20258,4609,1038,2025-08-07,Home & Kitchen,797.52,16,669.92,
20259,7213,35,2024-08-06,Accessories,1531.96,10,1378.76,11.0
20260,14139,832,2024-09-24,Footwear,817.86,7,760.61,2.0
20261,5975,1939,2024-09-26,Grocery,196.34,1,194.38,10.0
20262,4883,101,2024-06-25,Footwear,1082.81,0,1082.81,
20263,14903,1418,2024-03-10,Accessories,238.42,45,131.13,
20264,806,1552,2025-03-08,Footwear,1011.85,13,880.31,
20265,14030,574,2025-04-05,Accessories,1562.29,10,1406.06,1.0
20266,9761,1968,2025-08-14,Accessories,472.34,0,472.34,
20267,10783,596,2024-04-11,Footwear,1011.98,10,910.78,
20268,1537,80,2024-07-24,Beauty,1492.77,26,1104.65,
20269,10522,1449,2025-06-21,Electronics,4946.92,0,4946.92,
20270,12818,1713,2024-08-19,Electronics,5079.11,0,5079.11,
20271,12588,162,2025-05-29,Fashion,421.45,27,307.66,
20272,1651,1123,2025-01-20,Home & Kitchen,469.76,24,357.02,
20273,11192,97,2024-05-27,Grocery,294.42,17,244.37,
20274,13345,839,2024-12-11,Fashion,531.48,0,531.48,
20275,10974,787,2025-02-04,Home & Kitchen,559.55,0,559.55,
20276,1758,904,2024-04-30,Beauty,314.28,37,198.0,
20277,12024,888,2024-07-09,Footwear,1383.77,4,1328.42,
20278,13775,1118,2024-05-16,Electronics,7928.03,12,6976.67,
20279,12388,1411,2024-04-04,Footwear,2661.73,8,2448.79,
20280,2940,1470,2024-08-27,Footwear,598.94,48,311.45,
20281,9796,1770,2025-01-25,Grocery,234.68,0,234.68,
20282,14483,539,2025-06-26,Accessories,762.7,13,663.55,12.0
20283,3200,1586,2025-04-20,Electronics,4269.25,21,3372.71,
20284,878,1562,2024-04-14,Grocery,295.65,19,239.48,
20285,8319,1187,2024-02-20,Electronics,3831.34,13,3333.27,
20286,5904,1668,2025-05-09,Fashion,1147.81,0,1147.81,
20287,14716,1853,2024-03-16,Footwear,1120.26,2,1097.85,9.0
20288,6779,515,2025-06-03,Electronics,3321.77,11,2956.38,
20289,9011,1945,2024-03-21,Footwear,1862.83,33,1248.1,9.0
20290,11081,1893,2024-09-12,Home & Kitchen,1318.3,0,1318.3,2.0
20291,14427,1821,2024-02-26,Home & Kitchen,537.53,25,403.15,5.0
20292,12835,136,2025-01-02,Beauty,867.03,12,762.99,
20293,1083,817,2025-05-21,Home & Kitchen,1146.38,1,1134.92,3.0
20294,6376,1509,2024-01-29,Beauty,337.82,5,320.93,
20295,13423,248,2025-03-02,Footwear,2697.63,0,2697.63,
20296,3075,393,2024-06-21,Footwear,886.41,8,815.5,
20297,13040,1733,2024-06-10,Accessories,2045.95,9,1861.81,
20298,5462,1613,2024-08-02,Electronics,4820.42,7,4482.99,11.0
20299,2013,985,2025-02-01,Home & Kitchen,1553.46,0,1553.46,
20300,4371,959,2025-08-05,Accessories,510.46,18,418.58,
20301,9707,1835,2025-02-04,Electronics,2658.05,2,2604.89,
20302,10795,10,2025-06-21,Fashion,749.58,23,577.18,
20303,8030,1145,2025-02-03,Accessories,269.3,0,269.3,
20304,14687,335,2024-08-22,Footwear,1722.51,3,1670.83,
20305,11407,1011,2024-07-18,Accessories,1607.41,0,1607.41,
20306,2118,600,2025-01-30,Grocery,543.17,12,477.99,
20307,13166,1345,2024-05-30,Fashion,1053.53,42,611.05,
20308,11577,539,2024-05-15,Beauty,902.45,20,721.96,
20309,1943,468,2024-07-05,Fashion,952.08,12,837.83,
20310,432,1658,2025-01-18,Fashion,522.31,3,506.64,
20311,14435,1152,2025-02-24,Home & Kitchen,1023.05,10,920.75,
20312,6097,331,2025-07-04,Beauty,671.42,17,557.28,12.0
20313,534,641,2025-06-05,Footwear,2258.99,4,2168.63,
20314,14736,249,2025-04-25,Fashion,356.48,9,324.4,
20315,902,55,2024-08-21,Home & Kitchen,2877.1,1,2848.33,
20316,10313,1490,2025-01-06,Footwear,600.8,25,450.6,
20317,8755,1795,2025-04-13,Fashion,345.56,9,314.46,8.0
20318,10717,203,2025-01-03,Electronics,7553.45,8,6949.17,
20319,2500,1966,2024-07-24,Fashion,708.29,10,637.46,
20320,7895,1904,2025-05-31,Footwear,1140.21,0,1140.21,
20321,3418,1697,2025-02-12,Home & Kitchen,2483.73,7,2309.87,4.0
20322,14439,1520,2024-10-25,Footwear,1562.13,2,1530.89,
20323,8629,465,2024-09-06,Beauty,625.04,16,525.03,
20324,10236,1348,2024-05-11,Home & Kitchen,588.51,4,564.97,
20325,6676,218,2025-03-30,Grocery,131.36,20,105.09,1.0
20326,10444,353,2025-05-04,Grocery,331.71,0,331.71,
20327,10189,831,2025-04-11,Footwear,2043.67,0,2043.67,8.0
20328,4102,387,2024-11-30,Fashion,745.08,15,633.32,
20329,11041,942,2025-05-30,Fashion,699.41,18,573.52,
20330,11368,844,2024-04-03,Accessories,622.28,20,497.82,
20331,9074,1536,2024-11-14,Accessories,731.86,0,731.86,
20332,1287,1265,2024-05-10,Home & Kitchen,3513.37,0,3513.37,
20333,14145,1069,2025-04-23,Footwear,2025.94,5,1924.64,
20334,1164,1836,2025-01-07,Fashion,365.87,3,354.89,
20335,4764,1953,2024-03-31,Electronics,10406.69,8,9574.15,
20336,972,1216,2024-04-22,Footwear,586.39,2,574.66,
20337,6254,200,2024-11-13,Beauty,495.12,14,425.8,
20338,1530,954,2024-07-16,Fashion,293.69,25,220.27,
20339,7161,1184,2025-02-11,Grocery,208.66,14,179.45,4.0
20340,14587,1848,2025-02-15,Home & Kitchen,1140.54,0,1140.54,4.0
20341,5142,1006,2025-08-04,Beauty,161.73,4,155.26,
20342,7307,251,2024-10-16,Electronics,2979.89,15,2532.91,
20343,12450,1824,2024-12-16,Fashion,1202.98,23,926.29,
20344,13921,1552,2025-06-15,Beauty,435.08,1,430.73,
20345,854,1363,2024-03-31,Accessories,346.91,4,333.03,
20346,13633,101,2025-01-01,Fashion,745.5,0,745.5,
20347,7505,1766,2024-07-18,Electronics,4865.83,0,4865.83,
20348,715,1141,2024-02-27,Electronics,1907.21,0,1907.21,5.0
20349,10101,723,2024-05-31,Electronics,4359.1,0,4359.1,
20350,6729,687,2025-06-04,Fashion,409.6,5,389.12,
20351,6496,350,2024-07-30,Fashion,380.13,0,380.13,
20352,12742,896,2024-12-11,Electronics,1336.37,0,1336.37,
20353,13807,1148,2025-07-01,Grocery,513.71,8,472.61,12.0
20354,420,1478,2025-08-13,Grocery,252.81,10,227.53,
20355,11352,1703,2024-01-25,Footwear,645.76,15,548.9,
20356,11850,65,2024-05-04,Home & Kitchen,841.33,4,807.68,
20357,714,1178,2024-05-21,Fashion,724.87,3,703.12,
20358,3701,1006,2025-08-09,Accessories,386.93,10,348.24,
20359,5305,64,2025-01-17,Home & Kitchen,2126.01,30,1488.21,
20360,12889,902,2025-01-07,Electronics,4101.72,7,3814.6,
20361,9736,1003,2024-06-12,Grocery,380.11,0,380.11,
20362,10107,1890,2024-07-02,Fashion,359.98,15,305.98,
20363,13202,461,2025-01-11,Grocery,100.3,18,82.25,
20364,14785,101,2024-06-04,Accessories,957.47,1,947.9,
20365,4912,726,2024-05-20,Beauty,239.31,0,239.31,
20366,379,1222,2025-01-08,Electronics,4475.67,16,3759.56,
20367,4033,1136,2024-12-09,Footwear,918.35,10,826.51,
20368,8041,1970,2024-11-25,Accessories,571.93,26,423.23,
20369,2619,570,2024-10-16,Home & Kitchen,1311.69,29,931.3,
20370,13856,1072,2025-01-11,Accessories,1340.67,36,858.03,
20371,12324,1925,2024-05-31,Grocery,395.38,0,395.38,
20372,8123,1205,2024-03-24,Fashion,540.47,0,540.47,9.0
20373,182,1725,2024-11-04,Beauty,1244.54,0,1244.54,
20374,14416,1692,2024-07-26,Electronics,1812.64,14,1558.87,
20375,10712,265,2024-02-21,Beauty,560.41,0,560.41,
20376,1551,679,2024-07-20,Grocery,345.76,9,314.64,
20377,10559,399,2025-06-27,Home & Kitchen,1000.41,21,790.32,12.0
20378,5811,566,2025-01-04,Home & Kitchen,1187.0,0,1187.0,
20379,10,1083,2025-05-24,Home & Kitchen,1920.88,27,1402.24,3.0
20380,9348,600,2025-06-13,Electronics,3253.85,10,2928.47,
20381,9145,239,2025-07-26,Electronics,2346.62,0,2346.62,6.0
20382,10997,857,2024-08-29,Fashion,452.66,4,434.55,
20383,14796,1467,2025-07-13,Fashion,319.95,29,227.16,
20384,11014,168,2024-08-31,Beauty,346.34,0,346.34,
20385,13607,684,2024-02-21,Fashion,1360.06,13,1183.25,
20386,11952,481,2024-09-23,Beauty,321.01,0,321.01,10.0
20387,9419,188,2024-09-14,Grocery,97.16,2,95.22,2.0
20388,4938,941,2024-08-22,Electronics,726.58,0,726.58,
20389,6720,1277,2024-12-27,Grocery,111.65,22,87.09,
20390,4318,407,2025-07-19,Fashion,1311.26,0,1311.26,6.0
20391,1754,1924,2024-08-05,Accessories,307.24,0,307.24,11.0
20392,5857,792,2025-01-14,Accessories,328.4,28,236.45,
20393,9403,588,2024-03-30,Footwear,2086.41,21,1648.26,
20394,864,1301,2025-08-06,Accessories,398.58,19,322.85,
20395,1485,645,2025-01-07,Home & Kitchen,1526.86,19,1236.76,
20396,5218,1715,2025-07-24,Footwear,1074.85,5,1021.11,6.0
20397,2244,1008,2024-08-08,Electronics,2108.04,37,1328.07,11.0
20398,8060,490,2024-04-09,Electronics,2111.75,50,1055.88,
20399,4500,758,2025-04-18,Electronics,1859.18,0,1859.18,
20400,14998,1385,2025-04-24,Footwear,834.28,4,800.91,
20401,13980,1510,2024-10-29,Beauty,837.18,0,837.18,
20402,5932,984,2025-06-07,Electronics,2913.86,29,2068.84,
20403,11757,380,2025-06-01,Accessories,1001.81,8,921.67,
20404,14122,185,2024-03-10,Electronics,2969.54,4,2850.76,
20405,1327,1935,2025-01-30,Electronics,7149.14,22,5576.33,
20406,2841,976,2025-01-11,Electronics,8925.2,8,8211.18,
20407,1756,1588,2025-01-12,Accessories,524.77,27,383.08,
20408,2890,69,2025-03-20,Fashion,495.45,10,445.9,7.0
20409,13261,1692,2024-03-12,Grocery,521.99,6,490.67,
20410,3864,93,2024-04-20,Footwear,733.93,2,719.25,
20411,11217,1809,2025-05-08,Beauty,697.4,19,564.89,
20412,4246,1988,2025-07-15,Electronics,1542.43,8,1419.04,
20413,5609,275,2024-08-20,Beauty,340.37,24,258.68,
20414,7653,1278,2025-07-03,Accessories,275.07,0,275.07,12.0
20415,1535,549,2025-07-04,Beauty,433.26,10,389.93,12.0
20416,6324,1409,2024-04-03,Accessories,646.69,17,536.75,
20417,14613,1191,2024-01-08,Home & Kitchen,646.55,25,484.91,
20418,8871,1849,2025-02-25,Footwear,1588.38,0,1588.38,
20419,13530,1400,2024-09-19,Footwear,3302.01,3,3202.95,2.0
20420,10755,440,2024-12-01,Home & Kitchen,1080.91,1,1070.1,
20421,13192,969,2024-11-08,Home & Kitchen,1801.46,4,1729.4,
20422,12445,1586,2024-03-23,Fashion,368.24,16,309.32,9.0
20423,7085,969,2025-04-24,Grocery,826.65,9,752.25,
20424,4439,1703,2025-02-11,Footwear,948.35,13,825.06,4.0
20425,2975,1230,2024-08-24,Home & Kitchen,1786.77,33,1197.14,
20426,696,577,2024-07-10,Fashion,915.56,9,833.16,
20427,5936,1893,2024-04-26,Grocery,177.74,7,165.3,
20428,978,1960,2024-04-08,Home & Kitchen,983.7,18,806.63,
20429,4571,1070,2025-03-24,Fashion,430.69,15,366.09,7.0
20430,14195,350,2024-06-30,Beauty,483.82,20,387.06,
20431,9443,238,2025-03-31,Accessories,1940.36,11,1726.92,7.0
20432,11575,272,2025-06-09,Fashion,683.81,12,601.75,
20433,2461,1012,2025-05-16,Beauty,515.53,1,510.37,3.0
20434,6531,1257,2024-02-11,Grocery,172.75,14,148.56,
20435,10104,400,2024-09-27,Footwear,705.43,30,493.8,10.0
20436,4357,1946,2024-02-03,Beauty,387.53,11,344.9,
20437,3697,1689,2024-03-06,Electronics,1831.52,0,1831.52,
20438,1999,587,2025-05-20,Home & Kitchen,650.84,26,481.62,3.0
20439,1097,1019,2025-07-01,Electronics,4751.65,4,4561.58,12.0
20440,10784,1799,2024-01-30,Home & Kitchen,1616.56,0,1616.56,
20441,11553,1356,2025-03-21,Grocery,189.03,28,136.1,7.0
20442,10653,1944,2025-02-26,Electronics,1869.44,0,1869.44,
20443,12991,282,2024-11-12,Grocery,142.62,24,108.39,
20444,6669,1567,2024-11-13,Electronics,3309.38,25,2482.03,
20445,6602,1141,2025-02-09,Fashion,598.51,3,580.55,
20446,4670,239,2025-01-30,Grocery,234.12,24,177.93,
20447,12037,1916,2025-02-16,Footwear,503.84,2,493.76,4.0
20448,394,730,2024-11-12,Fashion,371.38,19,300.82,
20449,7065,1241,2025-03-14,Electronics,2388.27,26,1767.32,7.0
20450,492,412,2024-10-28,Grocery,138.85,6,130.52,
20451,10183,387,2024-01-27,Fashion,646.68,30,452.68,
20452,10750,757,2025-07-01,Beauty,342.05,6,321.53,12.0
20453,11770,1241,2025-03-09,Beauty,653.65,10,588.28,
20454,12817,419,2024-10-22,Footwear,973.41,23,749.53,
20455,4608,275,2025-04-14,Footwear,2282.06,0,2282.06,8.0
20456,3853,624,2024-02-29,Home & Kitchen,785.14,15,667.37,5.0
20457,2305,115,2025-01-04,Footwear,1315.62,0,1315.62,
20458,13832,1236,2024-10-04,Beauty,459.85,16,386.27,10.0
20459,5267,1811,2025-01-07,Home & Kitchen,820.26,47,434.74,
20460,2687,367,2025-08-05,Grocery,246.44,2,241.51,
20461,6310,1447,2024-12-15,Accessories,671.37,25,503.53,
20462,11219,831,2024-02-10,Grocery,148.49,36,95.03,
20463,6165,706,2024-12-14,Electronics,1974.54,12,1737.6,
20464,6868,572,2025-03-04,Fashion,707.02,7,657.53,
20465,12308,474,2024-02-03,Home & Kitchen,877.38,29,622.94,
20466,12674,1531,2025-03-27,Grocery,101.58,3,98.53,7.0
20467,10974,1510,2025-03-03,Fashion,511.89,30,358.32,
20468,10438,1056,2024-05-10,Beauty,830.8,8,764.34,
20469,13969,426,2024-05-31,Footwear,1295.61,0,1295.61,
20470,14508,511,2024-01-22,Fashion,1091.95,18,895.4,
20471,11873,1269,2024-05-20,Home & Kitchen,2031.66,2,1991.03,
20472,10089,547,2024-09-19,Fashion,442.11,22,344.85,2.0
20473,6138,1591,2024-05-31,Beauty,529.15,17,439.19,
20474,10071,728,2024-05-25,Footwear,2883.59,0,2883.59,
20475,13742,1792,2025-01-17,Home & Kitchen,550.96,22,429.75,
20476,10984,639,2024-09-11,Fashion,302.26,5,287.15,2.0
20477,3738,1901,2025-01-31,Home & Kitchen,809.55,0,809.55,
20478,9992,1122,2024-06-15,Electronics,9030.62,13,7856.64,
20479,5109,626,2025-06-19,Beauty,430.99,3,418.06,
20480,3466,1464,2025-05-09,Footwear,1200.37,4,1152.36,
20481,9109,1936,2025-01-12,Grocery,212.72,44,119.12,
20482,3089,1857,2024-10-20,Electronics,8238.08,10,7414.27,
20483,2966,306,2024-02-28,Accessories,1116.65,0,1116.65,5.0
20484,9760,80,2024-08-26,Grocery,350.38,0,350.38,
20485,5110,55,2025-05-05,Electronics,5109.22,44,2861.16,
20486,14569,532,2024-07-20,Footwear,747.55,10,672.79,
20487,99,1304,2025-06-26,Grocery,193.06,3,187.27,12.0
20488,11566,1888,2025-06-10,Accessories,438.15,0,438.15,
20489,8829,547,2025-01-19,Fashion,332.4,4,319.1,
20490,11084,1363,2024-05-01,Accessories,876.9,18,719.06,
20491,3770,1842,2024-12-09,Footwear,1385.8,12,1219.5,
20492,14536,878,2024-03-10,Footwear,553.21,0,553.21,
20493,5921,1268,2024-02-08,Grocery,471.33,0,471.33,
20494,11344,1333,2024-02-13,Grocery,221.41,3,214.77,
20495,8219,22,2024-10-25,Accessories,1866.21,21,1474.31,
20496,10136,1562,2024-09-13,Beauty,452.14,24,343.63,2.0
20497,10417,1590,2024-05-23,Fashion,1054.02,3,1022.4,
20498,1114,623,2025-01-25,Beauty,944.91,7,878.77,
20499,6065,1461,2024-11-18,Footwear,1333.79,0,1333.79,
20500,12296,1146,2024-07-28,Home & Kitchen,1328.46,25,996.35,
20501,12823,694,2025-05-12,Accessories,700.3,32,476.2,3.0
20502,3598,1572,2024-02-18,Home & Kitchen,1067.24,28,768.41,
20503,14052,382,2024-03-05,Footwear,1142.56,34,754.09,5.0
